Jurisdiction ID,Jurisdiction Name,County,Measure Name,Measure Year,Election Type,Election Date,Measure Type,Measure Topic,Threshold,Pass/Fail,Yes Votes,No Votes,Yes %,No %,Total Votes,Turnout Rate %
2575,Tustin Unified,Orange,Measure S,2012,general,2012-11-06,GO Bond,Education: Bonds,Fifty-five,Pass,25220,16729,60.1,39.9,41949,
2576,Irvine Unified,Orange,Measure E,2016,general,2016-06-07,GO Bond,Education,Fifty-five,Pass,20714,13694,60.2,39.8,34408,41.9
2577,Los Alamitos Unified,Orange,Measure G,2018,general,2018-11-06,GO Bond,Education,Fifty-five,Pass,11280,7925,58.7,41.3,19205,75.9
5256,Coast Community College,Orange,Measure M,2012,general,2012-11-06,GO Bond,Education: Bonds,Fifty-five,Pass,134619,100843,57.2,42.8,235462,
5259,North Orange County Community College,Orange,Measure J,2014,general,2014-11-04,GO Bond,Education,Fifty-five,Fail,84780,69338,55.0,45.0,154118,93.8
5260,Rancho Santiago Community College,Orange,Measure G,2024,general,2024-11-05,GO Bond,Education,Fifty-five,Fail,91403,87719,51.0,49.0,179122,91.2
5260,Rancho Santiago Community College,Orange,Measure L,2020,general,2020-03-03,GO Bond,Education: Bonds,Fifty-five,Fail,53927,50112,51.8,48.2,104039,45.8
5260,Rancho Santiago Community College,Orange,Measure Q,2012,general,2012-11-06,GO Bond,Education: Bonds,Fifty-five,Pass,45981,17370,72.6,27.4,63351,
49,Imperial County,Imperial,Measure N,2019,general,2019-11-05,Property Tax,Safety: Fire,Two-thirds,Fail,152,120,55.9,44.1,272,
49,Imperial County,Imperial,Measure Y,2018,general,2018-06-05,Business Tax,General Services,Majority,Pass,12020,5546,68.4,31.6,17566,52.7
49,Imperial County,Imperial,Measure E1,2014,general,2014-06-03,Miscellaneous Tax,Safety: Multiple Emergency Services,Two-thirds,Fail,115,162,41.5,58.5,277,1.3
581,City of Brawley,Imperial,Measure J,2024,general,2024-11-05,Sales Tax,General Services,Majority,Pass,5011,2644,65.5,34.5,7655,95.2
581,City of Brawley,Imperial,Measure U,2021,general,2021-11-02,Utility Tax,General Services,Majority,Pass,1339,1106,54.8,45.2,2445,
581,City of Brawley,Imperial,Measure R,2020,general,2020-11-03,Utility Tax,General Services,Majority,Fail,2365,5703,29.3,70.7,8068,95.0
581,City of Brawley,Imperial,Measure W,2017,general,2017-11-07,Utility Tax,Revenues: Tax Creation/Incr./Contin.,Majority,Pass,1649,1010,62.0,38.0,2659,
590,City of Calexico,Imperial,Measure J,2018,general,2018-11-06,Transient Occupancy Tax,General Services,Two-thirds,Fail,4028,2897,58.2,41.8,6925,96.2
590,City of Calexico,Imperial,Measure K,2018,general,2018-11-06,Business Tax,General Services,Two-thirds,Pass,5049,1818,73.5,26.5,6867,95.4
593,City of Calipatria,Imperial,Measure T,2020,general,2020-11-03,Utility Tax,General Services,Majority,Fail,194,689,22.0,78.0,883,98.0
659,City of El Centro,Imperial,Measure P,2016,general,2016-11-08,Sales Tax,Revenues: Tax Creation/Incr./Contin.,Majority,Pass,6542,5379,54.9,45.1,11921,92.2
659,City of El Centro,Imperial,Measure Q,2016,general,2016-11-08,Transient Occupancy Tax,Revenues: Tax Creation/Incr./Contin.,Majority,Fail,5027,6817,42.4,57.6,11844,91.6
722,City of Imperial,Imperial,Measure G,2022,general,2022-11-08,Transient Occupancy Tax,General Services,Majority,Pass,2137,1678,56.0,44.0,3815,94.0
722,City of Imperial,Imperial,Measure I,2018,general,2018-11-06,Business Tax,General Services,Majority,Pass,2957,924,76.2,23.8,3881,92.3
722,City of Imperial,Imperial,Measure I,2014,general,2014-11-04,Transient Occupancy Tax,Revenues: Tax Creation/Incr./Contin.,Majority,Fail,936,1079,46.5,53.5,2015,96.4
2274,Brawley Elementary,Imperial,Measure L,2024,general,2024-11-05,GO Bond,Education,Fifty-five,Pass,4381,3450,55.9,44.1,7831,95.2
2274,Brawley Elementary,Imperial,Measure M,2016,general,2016-11-08,GO Bond,Education,Fifty-five,Pass,4771,1857,72.0,28.0,6628,96.0
2274,Brawley Elementary,Imperial,Measure S,2012,general,2012-11-06,GO Bond,Education: Bonds,Fifty-five,Pass,4081,2015,66.9,33.1,6096,
2275,Brawley Union High,Imperial,Measure C,2018,general,2018-11-06,GO Bond,Education,Fifty-five,Pass,3699,2022,64.7,35.3,5721,97.4
2276,Calexico Unified,Imperial,Measure Q,2020,general,2020-11-03,GO Bond,Education: Bonds,Fifty-five,Pass,9486,3170,75.0,25.0,12656,111.4
2276,Calexico Unified,Imperial,Measure V,2016,general,2016-11-08,GO Bond,Education,Fifty-five,Pass,8285,3018,73.3,26.7,11303,94.5
2278,Central Union High,Imperial,Measure K,2016,general,2016-06-07,GO Bond,Education,Fifty-five,Pass,5661,2406,70.2,29.8,8067,48.0
2279,El Centro Elementary,Imperial,Measure C,2022,general,2022-11-08,GO Bond,Education,Fifty-five,Pass,3919,2780,58.5,41.5,6699,96.9
2279,El Centro Elementary,Imperial,Measure E,2022,general,2022-11-08,GO Bond,Education,Fifty-five,Pass,3905,2783,58.4,41.6,6688,96.7
2279,El Centro Elementary,Imperial,Measure Y,2022,general,2022-06-07,GO Bond,Education,Two-thirds,Fail,2440,1862,56.7,43.3,4302,62.2
2279,El Centro Elementary,Imperial,Measure L,2016,general,2016-11-08,GO Bond,Education,Fifty-five,Pass,7797,2622,74.8,25.2,10419,93.1
2280,Heber Elementary,Imperial,Measure H,2024,general,2024-11-05,GO Bond,Education,Fifty-five,Pass,1333,625,68.1,31.9,1958,95.0
2280,Heber Elementary,Imperial,Measure A,2018,general,2018-11-06,GO Bond,Education,Fifty-five,Pass,784,290,73.0,27.0,1074,97.3
2280,Heber Elementary,Imperial,Measure J,2015,general,2015-11-03,GO Bond,Education,Two-thirds,Pass,432,93,82.3,17.7,525,
2281,Holtville Unified,Imperial,Measure G,2018,general,2018-11-06,GO Bond,Education,Fifty-five,Pass,1437,556,72.1,27.9,1993,97.3
2282,Imperial Unified,Imperial,Measure D,2022,general,2022-11-08,GO Bond,Education,Fifty-five,Fail,2299,2056,52.8,47.2,4355,96.9
2282,Imperial Unified,Imperial,Measure A,2022,general,2022-06-07,GO Bond,Education,Fifty-five,Fail,1418,1395,50.4,49.6,2813,62.6
2282,Imperial Unified,Imperial,Measure P,2020,general,2020-03-03,GO Bond,Education: Bonds,Fifty-five,Fail,1600,1775,47.4,52.6,3375,46.5
2282,Imperial Unified,Imperial,Measure O,2016,general,2016-11-08,GO Bond,Education,Fifty-five,Pass,4262,1683,71.7,28.3,5945,96.7
2284,McCabe Union Elementary,Imperial,Measure G,2014,general,2014-11-04,GO Bond,Education,Two-thirds,Fail,780,590,56.9,43.1,1370,99.4
2285,Meadows Union,Imperial,Measure R,2016,general,2016-11-08,GO Bond,Education,Two-thirds,Pass,423,78,84.4,15.6,501,87.1
2287,San Pasqual Valley Unified,Imperial,Measure T,2016,general,2016-11-08,GO Bond,Education,Two-thirds,Pass,251,96,72.3,27.7,347,90.8
2288,Seeley Union Elementary,Imperial,Measure S,2016,general,2016-11-08,GO Bond,Education,Two-thirds,Pass,575,101,85.1,14.9,676,90.7
2289,Westmorland Union Elementary,Imperial,Measure W,2022,general,2022-06-07,GO Bond,Education,Fifty-five,Pass,152,119,56.1,43.9,271,70.0
2289,Westmorland Union Elementary,Imperial,Measure Z,2022,general,2022-06-07,GO Bond,Education,Fifty-five,Pass,149,119,55.6,44.4,268,69.3
2289,Westmorland Union Elementary,Imperial,Measure B,2018,general,2018-11-06,GO Bond,Education,Two-thirds,Fail,297,163,64.6,35.4,460,98.5
2289,Westmorland Union Elementary,Imperial,Measure Z,2018,general,2018-06-05,GO Bond,Education,Two-thirds,Fail,223,133,62.6,37.4,356,76.2
2613,Coachella Valley Unified,Imperial,Measure G,2020,general,2020-03-03,GO Bond,Education: Bonds,Fifty-five,Pass,4857,4294,53.1,46.9,9151,41.3
2613,Coachella Valley Unified,Imperial,Measure X,2012,general,2012-11-06,GO Bond,Education: Bonds,Fifty-five,Pass,7191,3841,65.2,34.8,11032,
5205,Imperial Community College,Imperial,Measure B,2022,general,2022-11-08,GO Bond,Education,Fifty-five,Pass,17066,11379,60.0,40.0,28445,96.9
5265,Desert Community College,Imperial,Measure CC,2016,general,2016-11-08,GO Bond,Education,Fifty-five,Pass,95452,35921,72.7,27.3,131373,92.0
